Emplid,Admit Term Descrshort,Acad Prog.Acad Career,Exp Grad Term Descrshort,Completion Term Descrshort,Acad Prog,Acad Prog Descr,Acad Plan,Acad Plan Descr,Term,Term Descrshort,Stdnt Car Term.Acad Career,Crse ID,Subject,Catalog Nbr
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051454,SI,594
18228597,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051836,SI,611
18288264,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
18288264,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
18288264,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
18288264,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
18288264,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039081,SI,529
18288264,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
18324392,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
18324392,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
18324392,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
18324392,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020803,SI,643
18324392,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039178,SI,539
18324392,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039979,SI,623
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,016607,SI,544
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,041626,SI,664
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,043396,EECS,402
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047640,SI,507
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,042091,SI,618
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,048268,SI,630
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,049601,SI,564
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
18551608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050983,SI,602
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,016607,SI,544
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,021391,SI,511
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,047246,SI,506
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,049601,SI,564
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,050164,SI,504
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051553,SI,500
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,040667,SI,681
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,042091,SI,618
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047640,SI,507
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050663,SI,568
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050983,SI,602
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,041626,SI,664
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,041934,SI,608
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,045930,SI,671
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050983,SI,602
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,001459,SI,690
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,017508,TO,512
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,020934,SI,649
18726251,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047901,SI,699
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,039178,SI,539
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,042091,SI,618
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,047640,SI,507
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,049601,SI,564
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,050164,SI,504
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051553,SI,500
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,040667,SI,681
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,041626,SI,664
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,042324,SI,639
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,048268,SI,630
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050663,SI,568
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050983,SI,602
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,051462,SI,644
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,045930,SI,671
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047246,SI,506
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,048500,SI,670
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050509,EECS,553
19052411,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047901,SI,699
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,001459,SI,690
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,043863,SI,612
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045687,SI,538
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047228,ENTR,500
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,012772,SI,548
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,045393,SI,552
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
19392944,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048421,ENTR,560
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2510,FA 2024,GINF,016607,SI,544
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2510,FA 2024,GINF,017281,SI,588
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2510,FA 2024,GINF,047246,SI,506
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2510,FA 2024,GINF,048129,SI,505
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2510,FA 2024,GINF,051553,SI,500
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2520,WN 2025,GINF,020401,SI,622
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2520,WN 2025,GINF,040667,SI,681
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2520,WN 2025,GINF,044772,SI,582
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2520,WN 2025,GINF,045393,SI,552
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2520,WN 2025,GINF,047641,SI,540
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2560,FA 2025,GINF,012457,EDUC,602
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2560,FA 2025,GINF,049365,SI,697
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2560,FA 2025,GINF,051836,SI,611
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2560,FA 2025,GINF,051902,PAT,505
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2560,FA 2025,GINF,052100,SI,597
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2570,WN 2026,GINF,040408,WRITING,630
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2570,WN 2026,GINF,049040,SI,698
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2570,WN 2026,GINF,050162,SI,510
19466574,FA 2024,GINF,WN 2026, ,02003,Information Mas,5005MSI,Master's ThesisOption Prog MSI,2570,WN 2026,GINF,052230,EDUC,620
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,039178,SI,539
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047246,SI,506
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,020401,SI,622
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021400,SI,520
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,040667,SI,681
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,043863,SI,612
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048488,SI,559
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045393,SI,552
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045771,SI,684
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047901,SI,699
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,050136,UARTS,560
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051836,SI,611
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021050,SI,691
19476961,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,050136,UARTS,560
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039081,SI,529
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039178,SI,539
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,043515,DANCE,100
19770740,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,045393,SI,552
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,017281,SI,588
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,044772,SI,582
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,047246,SI,506
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,048129,SI,505
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,051553,SI,500
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,021391,SI,511
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,021400,SI,520
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,039178,SI,539
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,041626,SI,664
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050159,SI,579
19832988,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050164,SI,504
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,021400,SI,520
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048488,SI,559
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039178,SI,539
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
19963095,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,052216,SI,512
19973545,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
19973545,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
19973545,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
19973545,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
19973545,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
19973545,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
19973545,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,050164,SI,504
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2460,FA 2023,GINF,039178,SI,539
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2460,FA 2023,GINF,048129,SI,505
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2460,FA 2023,GINF,048488,SI,559
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2470,WN 2024,GINF,021400,SI,520
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2470,WN 2024,GINF,048486,SI,659
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2470,WN 2024,GINF,048531,PAT,543
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2560,FA 2025,GINF,042071,SI,563
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2560,FA 2025,GINF,045687,SI,538
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2560,FA 2025,GINF,049935,SW,777
19974305,FA 2025,GINF,WN 2026, ,02012,MDP Informat & Soc Wk MSI/MSW,9445MSI5,User Experience Design MSI,2560,FA 2025,GINF,051519,ECE,598
